CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,
7,3298759,ΚΟΤΟΠΟΥΛΟ ΒΛΑΧΙΚΟ ΕΛΛΗΝΙΚΟ ΝΩΠΟ ΟΛΟΚΛΗΡΟ ΝΙΤΣΙΑΚΟΣ XYMΑ,3.25,3.25,3298759_1.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,masoutis,25-06-2025,01-07-2025,
8,4065454,ΓΑΛΟΠΟΥΛΑ ΕΔΕΣΜΑ ΒΡΑΣΤΗ ΧΥΜΑ,7.64,7.64,4065454_1.jpg,0,Γαλοπούλα,Kg,,masoutis,25-06-2025,01-07-2025,
8,4091997,ΓΑΛΟΠΟΥΛΑ ΒΡΑΣΤΗ ΜΑΣΟΥΤΗ ΧΥΜΑ,7.29,7.29,default_kalathi.png,1,Γαλοπούλα,Kg,,masoutis,25-06-2025,01-07-2025,
8,2367266,ΓΑΛΟΠΟΥΛΑ MR GRAND ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ ΚΑΠΝΙΣΤΗ ΦΕΤΕΣ 160ΓΡ,1.79,11.19,2367266_1.jpg,1,Γαλοπούλα,Kg,,masoutis,25-06-2025,01-07-2025,
8,2588853,ΓΑΛΟΠΟΥΛΑ MR GRAND ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ ΒΡΑΣΤΗ ΣΕ ΦΕΤΕΣ 160ΓΡ,1.79,11.19,2588853_1.jpg,1,Γαλοπούλα,Kg,,masoutis,25-06-2025,01-07-2025,
8,3250867,ΦΙΛΕΤΟ ΓΑΛΟΠΟΥΛΑ ΕΔΕΣΜΑ ΚΑΠΝ ΤΕΤΡ ΧΥΜΑ,7.64,7.64,3250867_1.jpg,0,Γαλοπούλα,Kg,,masoutis,25-06-2025,01-07-2025,
8,3938297,ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ ΜΑΣΟΥΤΗ ΧΥΜΑ,7.30,7.30,3938297_1.jpg,1,Γαλοπούλα,Kg,,masoutis,25-06-2025,01-07-2025,
9,2732204,ΠΑΝΓΚΑΣΙΟΥΣ ΦΙΛΕΤΟ MR GRAND 850ΓΡ,5.99,7.05,2732204_1.jpg,1,Ψάρια Κατεψυγμένα,Kg,,masoutis,25-06-2025,01-07-2025,
10,0014084,ΓΑΛΑ ΜΕΒΓΑΛ ΠΑΣΤΕΡ 3.5% ΛΕΥΚΟ 1ΛΙΤ ΧΑΡΤ (ΝΟΤΙΑ ΕΛΛΑΔΑ),1.12,1.12,0014084_1.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,masoutis,25-06-2025,01-07-2025,
10,0597997,ΓΑΛΑ ΛΕΥΚΟ ΣΕΡΓΑΛ 3.5% 1ΛΙΤ,1.12,1.12,0597997_1.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,masoutis,25-06-2025,01-07-2025,
11,0014100,ΓΑΛΑ ΜΕΒΓΑΛ ΕΛΑΦΡΥ 1.5% 1Λ ΧΑΡΤΙΝΟ (ΝΟΤΙΑ ΕΛΛΑΔΑ),1.12,1.12,0014100_1.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,masoutis,25-06-2025,01-07-2025,
11,0759001,ΓΑΛΑ ΛΕΥΚΟ ΣΕΡΓΑΛ 1.5% 1ΛΙΤ,1.12,1.12,0759001_1.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,masoutis,25-06-2025,01-07-2025,
12,0013862,ΓΑΛΑ ΕΒΑΠΟΡΕ ΝΟΥΝΟΥ 170ΓΡ,0.77,4.53,0013862_1.jpg,0,Γάλα Εβαπορέ,lt,,masoutis,25-06-2025,01-07-2025,
13,3062486,ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓ ΕΛΛΗΝΙΚ ΜΑΣΟΥΤΗΣ 10%Λ 1Κ,2.59,2.59,3062486_1.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,masoutis,25-06-2025,01-07-2025,
13,3874146,ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΜΑΣΟΥΤΗ 3.9%ΛΙΠ 2X200ΓΡ,0.99,2.48,3874146_1.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,masoutis,25-06-2025,01-07-2025,
13,4071403,ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΜΕΒΓΑΛ 3.85% 3x200ΓΡ,1.72,2.87,4071403_1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,masoutis,25-06-2025,01-07-2025,
14,4071411,ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΜΕΒΓΑΛ 2% 3x200ΓΡ,1.72,2.87,4071411_1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,masoutis,25-06-2025,01-07-2025,
14,3874161,ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΜΑΣΟΥΤΗ ΕΛΑΦΡΥ 2%ΛΙΠ 2X200ΓΡ,0.99,2.48,3874161_1.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,masoutis,25-06-2025,01-07-2025,
14,3062437,ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓ ΕΛΛΗΝΙΚΟ ΜΑΣΟΥΤΗΣ 2%Λ 1Κ,2.59,2.59,3062437_1.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,masoutis,25-06-2025,01-07-2025,
15,4066072,ΦΕΤΑ ΠΟΠ ΜΑΣΟΥΤΗ 400ΓΡ,4.49,11.23,4066072_1.jpg,1,Τυρί Φέτα,kg,,masoutis,25-06-2025,01-07-2025,
15,4054490,ΦΕΤΑ ΠΟΠ ΘΕΣΣΑΛΙΑΣ ΜΑΣΟΥΤΗΣ ΧΥΜΑ,9.99,9.99,4054490_1.jpg,1,Τυρί Φέτα,kg,,masoutis,25-06-2025,01-07-2025,
16,4088217,ΓΚΟΥΝΤΑ FIDELIO ΟΛΛΑΝΔΙΑΣ ΦΡΑΤΖΟΛΑ ΧΥΜΑ,6.90,6.90,4088217_1.jpg,0,Τυρί Γκούντα,kg,,masoutis,25-06-2025,01-07-2025,
16,2472645,GOUDA ΦΕΤΕΣ MR GRAND 200ΓΡ,1.99,9.95,2472645_1.jpg,1,Τυρί Γκούντα,kg,,masoutis,25-06-2025,01-07-2025,
16,4092870,GOUDA ΓΕΡΜΑΝΙΑΣ REDDA 48% ΦΡΑΝΤΖΟΛΑ ΧΥΜΑ,6.90,6.90,4092870_1.jpg,0,Τυρί Γκούντα,kg,,masoutis,25-06-2025,01-07-2025,
17,3699915,ΤΥΡΙ ΜΑΣΟΥΤΗ LIGHT ΧΥΜΑ,10.99,10.99,3699915_1.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,masoutis,25-06-2025,01-07-2025,
17,2257616,GOUDA ΦΕΤΕΣ LIGHT MR GRAND 200ΓΡ,2.06,10.30,2257616_1.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,masoutis,25-06-2025,01-07-2025,
17,4083457,GOUDA LIGHT MR GRAND ΦΡΑΤΖΟΛΑ ΧΥΜΑ,8.59,8.59,4083457_1.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,masoutis,25-06-2025,01-07-2025,
17,1439207,ΗΜΙΣΚΛΗΡΟ ΚΟΛΙΟΣ LIGHT ΠΑΡΑΔ 3Κ ΧΥΜΑ ΦΟΡΜΑ,11.19,11.19,1439207_1.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,masoutis,25-06-2025,01-07-2025,
18,3607454,VALLATA ROSSA ΧΥΜΟΣ ΤΟΜΑΤΑΣ 500ΓΡ,0.63,1.26,3607454_1.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,masoutis,25-06-2025,01-07-2025,
18,3647633,ΤΟΜΑΤΟΧΥΜΟΣ ΜΑΣΟΥΤΗ 500ΓΡ,0.54,1.08,3647633_1.jpg,1,Χυμός Τομάτας Διατηρημένος,kg,,masoutis,25-06-2025,01-07-2025,
18,1264506,PASSATA ΚΥΚΝΟΣ ΧΑΡΤ 500ΓΡ,0.74,1.48,1264506_1.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,masoutis,25-06-2025,01-07-2025,
19,4058772,ΑΥΓΑ LARGE 6ΑΔΑ 63-73ΓΡ ΑΥΓΟΔΙΑΤΡΟΦΙΚΗ,2.09,0.35,4058772_1.jpg,0,Αυγά,τμχ,,masoutis,25-06-2025,01-07-2025,
19,1095884,ΑΥΓΑ ΧΡΥΣΑ ΦΡΕΣΚ 6ΑΔΑ MEDIUM 53-63ΓΡ ΠΘ,2.20,6.92,1095884_1.jpg,0,Αυγά,τμχ,,masoutis,25-06-2025,01-07-2025,
19,1156132,ΑΥΓΑ ΧΡΥΣΑ ΦΡΕΣΚΑ ΑΤ 10Τ MED ΧΑΡΤ ΘΗΚΗ,3.59,6.77,1156132_1.jpg,0,Αυγά,τμχ,,masoutis,25-06-2025,01-07-2025,
19,3179090,ΑΥΓΑ ΕΛΕΥΘΕΡΑΣ ΒΟΣΚΗΣ 6ΑΔΑ 53ΓΡ+ ΑΥΓΟΔΙΑΤΡΟΦΙΚΗ,2.87,9.03,3179090_1.jpg,0,Αυγά,τμχ,,masoutis,25-06-2025,01-07-2025,
19,3795507,ΑΥΓΑ ΦΡΕΣΚΑ ΑΧΥΡΩΝΑ MR GRAND 12T ΜΕΣΑΙΑ 53ΓΡ,3.19,0.27,3795507_1.jpg,1,Αυγά,τμχ,,masoutis,25-06-2025,01-07-2025,
19,4044129,ΑΥΓΑ ΦΡΕΣΚΑ ΧΑΛΚΙΔΙΚΗΣ ΜΑΣΟΥΤΗ 6T ΜΕΓΑΛΑ 63ΓΡ,1.99,0.33,4044129_1.jpg,1,Αυγά,τμχ,,masoutis,25-06-2025,01-07-2025,
19,3315579,ΑΥΓΑ ΦΡΕΣΚΑ ΜΑΣΟΥΤΗ 10T ΜΕΣΑΙΑ 53ΓΡ,2.89,0.29,3315579_1.jpg,1,Αυγά,τμχ,,masoutis,25-06-2025,01-07-2025,
19,2464907,ΑΥΓΑ ΦΡΕΣΚΑ MR GRAND 10T ΜΕΣΑΙΑ 53,2.89,0.29,2464907_1.jpg,1,Αυγά,τμχ,,masoutis,25-06-2025,01-07-2025,
20,3908795,ΜΑΡΓΑΡΙΝΗ ΦΑΣΤ CLASSIC ΠΑΚΕΤΟ 225ΓΡ,1.02,4.53,3908795_1.jpg,0,Μαργαρίνες,kg,,masoutis,25-06-2025,01-07-2025,
20,1295468,ΜΑΡΓΑΡΙΝΗ MR GRAND SOFT 500ΓΡ,2.09,4.18,1295468_1.jpg,1,Μαργαρίνες,kg,,masoutis,25-06-2025,01-07-2025,
21,4031373,ΕΛΑΙΟΛΑΔΟ ΕΞΑΙΡΕΤΙΚΟ ΠΑΡΘΕΝΟ ΠΟΙΚΙΛΙΑ ΚΟΡΩΝΕΙΚΗ ΜΑΣΟΥΤΗ 4L,25.99,6.50,4031373_1.jpg,1,Παρθένο Ελαιόλαδο,lt,,masoutis,25-06-2025,01-07-2025,
21,4015186,ΕΛΑΙΟΛΑΔΟ ΕΞΤΡΑ ΠΑΡΘΕΝΟ ΜΑΣΟΥΤΗΣ ΑΠΟ ΤΟΝ ΤΟΠΟ ΜΑΣ 1L,7.69,7.69,4015186_1.jpg,1,Παρθένο Ελαιόλαδο,lt,,masoutis,25-06-2025,01-07-2025,
21,4001913,ΕΛΑΙΟΛΑΔΟ ΕΞΑΙΡΕΤΙΚΟ ΠΑΡΘΕΝΟ ΚΟΡΩΝΕΙΚΗ ΠΟΙΚΙΛΙΑ ΜΑΣΟΥΤΗ 1L,6.99,6.99,4001913_1.jpg,1,Παρθένο Ελαιόλαδο,lt,,masoutis,25-06-2025,01-07-2025,
22,0565986,ΗΛΙΕΛΑΙΟ MR GRAND 1L,1.99,1.99,0565986_1.jpg,1,Ηλιέλαιο,lt,,masoutis,25-06-2025,01-07-2025,
23,0421503,ΑΡΑΚΑΣ ΛΑΖΑΡΙΔΗ 450ΓΡ/20ΤΕΜ,1.54,3.42,0421503_1.jpg,0,Λαχανικά Κατεψυγμένα,kg,,masoutis,25-06-2025,01-07-2025,
23,1456177,ΑΡΑΚΑΣ MR GRAND 1000ΓΡ,2.49,2.49,1456177_1.jpg,1,Λαχανικά Κατεψυγμένα,kg,,masoutis,25-06-2025,01-07-2025,
23,1456243,ΦΑΣΟΛΑΚΙΑ ΠΛΑΤΙΑ MR GRAND 1000ΓΡ,2.49,2.49,1456243_1.jpg,1,Λαχανικά Κατεψυγμένα,kg,,masoutis,25-06-2025,01-07-2025,
24,3907557,ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣΤΑΛΛΙΚΗ SUDZUCKER 1K,0.75,0.75,3907557_1.jpg,0,Λευκή Ζάχαρη,kg,,masoutis,25-06-2025,01-07-2025,
24,3809860,ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣΤΑΛΛΙΚΗ SUGARTIA 1Κ,0.75,0.75,3809860_1.jpg,0,Λευκή Ζάχαρη,kg,,masoutis,25-06-2025,01-07-2025,
25,3899150,NESTLE ΡΥΖΑΛΕΥΡΟ 300ΓΡ,2.99,9.97,3899150_1.jpg,0,Κρέμες για βρέφη,kg,,masoutis,25-06-2025,01-07-2025,
26,2639771,ΓΑΛΑ ALMIRON GROWING UP 1+ UHT 1L,2.13,2.13,default_kalathi.png,0,Γάλα για βρέφη,kg,,masoutis,25-06-2025,01-07-2025,
27,2559185,ΚΑΦΕΣ BRAVO ΚΛΑΣΙΚΟΣ 95ΓΡ,1.37,14.42,2559185_1.jpg,0,Ελληνικός Καφές,kg,,masoutis,25-06-2025,01-07-2025,
27,1536325,ΚΑΦΕΣ ΕΛΛΗΝΙΚΟΣ ΠΡΑΣΙΝΟΣ MR GRAND 96ΓΡ,1.59,16.56,1536325_1.jpg,1,Ελληνικός Καφές,kg,,masoutis,25-06-2025,01-07-2025,
28,0933515,ΚΑΦΕΣ ΣΤΙΓΜΗΣ MR GRAND 100ΓΡ,2.99,29.90,0933515_1.jpg,1,Στιγμιαίος Καφές,kg,,masoutis,25-06-2025,01-07-2025,
29,4065215,ΚΑΦΕΣ ΦΙΛΤΡΟΥ MR GRAND ΒΑΝΙΛΙΑ ΚΑΡΑΜΕΛΑ 200ΓΡ,4.29,21.45,4065215_1.jpg,1,Γαλλικός Καφές,kg,,masoutis,25-06-2025,01-07-2025,
29,4086377,ΚΑΦΕΣ ΦΙΛΤΡΟΥ MR GRAND ΚΛΑΣΙΚΟΣ 250ΓΡ,4.69,18.76,4086377_1.jpg,1,Γαλλικός Καφές,kg,,masoutis,25-06-2025,01-07-2025,
30,3420007,ΓΛΥΚΑΝΤΙΚΟ ISOSTEVIA ΥΓΡΟ ΜΕ ΣΤΕΒΙΑ ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ 60ML,2.69,44.83,3420007_1.jpg,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,masoutis,25-06-2025,01-07-2025,
32,3476751,ΦΑΚΕΣ ΨΙΛΕΣ SPECIAL ΩΜΕΓΑ 500ΓΡ,1.80,3.60,3476751_1.jpg,0,Φακές,kg,,masoutis,25-06-2025,01-07-2025,
32,1515410,ΦΑΚΕΣ ΨΙΛΕΣ MR GRAND 500ΓΡ,1.09,2.18,1515410_1.jpg,1,Φακές,kg,,masoutis,25-06-2025,01-07-2025,
33,0784256,MR GRAND ΦΥΣΙΚΟΣ ΧΥΜΟΣ ΠΟΡΤΟΚΑΛΙ 1L,1.49,1.49,0784256_1.jpg,1,Χυμός Πορτοκάλι,lt,,masoutis,25-06-2025,01-07-2025,
35,3901444,ΥΓΡΟ ΠΛΥΝΤ ΡΟΥΧΩΝ MR GRAND ΓΙΑΣΕΜΙ 30MEZ 1.5L,2.87,0.10,3901444_1.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,masoutis,25-06-2025,01-07-2025,
35,4069910,ΥΓΡΟ ΠΛΥΝΤΗΡΙΟΥ MR GRAND FLOWER 60ΜΕΖ 3L,4.49,0.07,4069910_1.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,masoutis,25-06-2025,01-07-2025,
35,1886480,ΥΓΡΟ ΠΛΥΝΤ MR GRAND ΜΑΣΣΑΛΙΑΣ 3L 60ΜΕΖ,5.12,0.09,1886480_1.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,masoutis,25-06-2025,01-07-2025,
35,4032439,DIXAN GEL MULTICOLOR 32ΜΕΖ 1.44L,5.12,0.16,4032439_1.jpg,0,Απορρυπαντικά Πλυντηρίου,μεζ,,masoutis,25-06-2025,01-07-2025,
36,4016879,MR GRAND ΥΓΡΟ ΓΕΝIKOY ΚΑΘΑΡΙΣΜΟΥ ΚΕΡΑΣΙ 4L,2.69,0.67,4016879_1.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,masoutis,25-06-2025,01-07-2025,
36,3934890,ΥΓΡΟ ΓΕΝΙΚΟΥ ΚΑΘΑΡΙΣΜΟΥ ULTRA ΓΙΑΣΕΜΙ MR GRAND 2L,1.79,0.90,3934890_1.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,masoutis,25-06-2025,01-07-2025,
36,3918968,ΥΓΡΟ ΓΕΝΙΚΟΥ ΚΑΘΑΡΙΣΜΟΥ ULTRA GREEN APPLE MR GRAND 2LT,1.79,0.90,3918968_1.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,masoutis,25-06-2025,01-07-2025,
37,3891728,ΥΓΡΟ ΠΙΑΤΩΝ MR GRAND LEMON FRESH 750ML,1.34,1.79,3891728_1.jpg,1,Απορρυπαντικά Πιάτων,lt,,masoutis,25-06-2025,01-07-2025,
37,3891744,ΥΓΡΟ ΠΙΑΤΩΝ MR GRAND ORANGE FRESH 750ML,1.34,1.79,3891744_1.jpg,1,Απορρυπαντικά Πιάτων,lt,,masoutis,25-06-2025,01-07-2025,
37,3999448,ΥΓΡΟ ΠΙΑΤΩΝ MR GRAND FRESH NOTES 750ML,1.34,1.79,3999448_1.jpg,1,Απορρυπαντικά Πιάτων,lt,,masoutis,25-06-2025,01-07-2025,
38,3705936,ΧΑΡΤΙ ΚΟΥΖΙΝΑΣ MR GRAND ΛΕΥΚΟ 3ΦΥΛΛΟ 732ΓΡ,2.33,3.18,3705936_1.jpg,1,Χαρτί Κουζίνας,kg,,masoutis,25-06-2025,01-07-2025,
38,3972056,ΧΑΡΤΙ ΚΟΥΖΙΝΑΣ SOFTEX PROECO 2ΦΥΛΛΟ 1Τ 433ΓΡ,1.94,4.48,3972056_1.jpg,0,Χαρτί Κουζίνας,kg,,masoutis,25-06-2025,01-07-2025,
38,4016887,ΧΑΡΤΙ ΚΟΥΖΙΝΑΣ MR GRAND ΓΙΓΑΣ 2Φ 1300ΓΡ,3.99,3.07,4016887_1.jpg,1,Χαρτί Κουζίνας,kg,,masoutis,25-06-2025,01-07-2025,
39,2260677,ΟΔ/ΜΑ MR GRAND WHITENING 100ML,0.99,9.90,2260677_1.jpg,1,Οδοντόκρεμα,kg,,masoutis,25-06-2025,01-07-2025,
39,2260685,ΟΔ/ΜΑ MR GRAND TOTAL 100ML,0.99,9.90,2260685_1.jpg,1,Οδοντόκρεμα,kg,,masoutis,25-06-2025,01-07-2025,
40,4046330,ΧΑΡΤΙ ΥΓΕΙΑΣ MR GRAND 10Τ 2Φ 190ΦΥΛΛΑ 700ΓΡ,2.33,3.33,4046330_1.jpg,1,Χαρτί Υγείας,τμχ,,masoutis,25-06-2025,01-07-2025,
40,3768470,ΧΑΡΤΙ ΥΓΕΙΑΣ MR GRAND 2Φ DECO 20Τ 1.8Κ,6.92,0.35,3768470_1.jpg,1,Χαρτί Υγείας,τμχ,,masoutis,25-06-2025,01-07-2025,
40,3972841,ΧΑΡΤΙ ΥΓΕΙΑΣ SOFTEX PURE CLASSIC 2ΦΥΛΛΟ 8Τ 496ΓΡ,2.20,0.28,3972841_1.jpg,0,Χαρτί Υγείας,τμχ,,masoutis,25-06-2025,01-07-2025,
40,3585841,ΧΑΡΤΙ ΥΓΕΙΑΣ MR GRAND 20ΤΧ100ΓΡ 3Φ BLUE WHITE,7.19,3.60,3585841_1.jpg,1,Χαρτί Υγείας,τμχ,,masoutis,25-06-2025,01-07-2025,
40,4016895,ΧΑΡΤΙ ΥΓΕΙΑΣ MR GRAND 4Φ 140ΦΥΛΛΑ 10Τ 1Κ,3.95,3.95,4016895_1.jpg,1,Χαρτί Υγείας,τμχ,,masoutis,25-06-2025,01-07-2025,
41,3234036,LIBRESSE CLIP INVIS NORMAL EW 20T,2.22,0.11,3234036_1.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,masoutis,25-06-2025,01-07-2025,
41,3234069,LIBRESSE INVISIBLE SUPER EW DUO 2x8T,2.22,0.14,3234069_1.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,masoutis,25-06-2025,01-07-2025,
41,3788585,LIBRESSE ULTRA NIGHT WING EW 16T,2.47,0.15,3788585_1.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,masoutis,25-06-2025,01-07-2025,
42,3321981,ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ CLASSIC MR GRAND 500ΓΡ,1.09,2.18,3321981_1.jpg,1,Προϊόντα Βρώμης,kg,,masoutis,25-06-2025,01-07-2025,
43,3852563,ΣΑΜΠΟΥΑΝ KARAVAKI ΘΡΕΨΗ & ΕΝΥΔΑΤΩΣΗ ANΤΛΙΑ 600ML,2.97,4.95,3852563_1.jpg,0,Σαμπουάν,lt,,masoutis,25-06-2025,01-07-2025,
43,3951522,ΣΑΜΠΟΥΑΝ KARAVAKI ΕΝΤΑΤΙΚΗ ΦΡΟΝΤΙΔΑ &ΕΠΑΝΟΡΘΩΣΗ 600ML,2.97,4.95,3951522_1.jpg,0,Σαμπουάν,lt,,masoutis,25-06-2025,01-07-2025,
43,3852555,ΣΑΜΠΟΥΑΝ KARAVAKI ΛΑΜΨΗ & ΖΩΝΤΑΝΙΑ ΑΝΤΛΙΑ 600ML,2.97,4.95,3852555_1.jpg,0,Σαμπουάν,lt,,masoutis,25-06-2025,01-07-2025,
44,4018453,ΣΑΠΟΥΝΙΑ ΚΑΡΑΒΑΚΙ 4x125ΓΡ ΟΙΚΟΓΕΝΕΙΑΚΗ ΣΥΣΚΕΥΑΣΙΑ,2.58,5.16,4018453_1.jpg,0,Σαπούνι Στερεό,kg,,masoutis,25-06-2025,01-07-2025,
45,1414127,ΠΑΝΕΣ ΑΚΡΑΤΕΙΑΣ MR GRAND MEDIUM N2 15T,6.50,0.43,1414127_1.jpg,1,Πάνες Ακράτειας,τμχ,,masoutis,25-06-2025,01-07-2025,
45,2685154,SANI PANTS N3 LARGE 14T,8.99,0.64,2685154_1.jpg,0,Πάνες Ακράτειας,τμχ,,masoutis,25-06-2025,01-07-2025,
45,2322592,ΣΕΡΒ MR GRAND ΕΛΑΦΡ ΑΚΡΑΤΕΙΑΣ EXTRA 10T,1.79,0.18,2322592_1.jpg,1,Πάνες Ακράτειας,τμχ,,masoutis,25-06-2025,01-07-2025,
45,2322576,ΣΕΡΒ MR GRAND ΕΛΑΦΡ ΑΚΡΑΤΕΙΑΣ NORMAL 10T,1.43,0.14,2322576_1.jpg,1,Πάνες Ακράτειας,τμχ,,masoutis,25-06-2025,01-07-2025,
45,2322584,ΣΕΡΒ MR GRAND ΕΛΑΦΡ ΑΚΡΑΤΕΙΑΣ SUPER 10T,2.33,0.23,2322584_1.jpg,1,Πάνες Ακράτειας,τμχ,,masoutis,25-06-2025,01-07-2025,
45,1414143,ΠΑΝΕΣ ΑΚΡΑΤΕΙΑΣ MR GRAND XLARGE N4 10T,6.50,0.65,1414143_1.jpg,1,Πάνες Ακράτειας,τμχ,,masoutis,25-06-2025,01-07-2025,
45,3701901,SANI LADY SENSITIVE EXTRA 16T,3.66,0.23,3701901_1.jpg,0,Πάνες Ακράτειας,τμχ,,masoutis,25-06-2025,01-07-2025,
45,2685147,SANI PANTS N2 MEDIUM 14T,7.68,0.55,2685147_1.jpg,0,Πάνες Ακράτειας,τμχ,,masoutis,25-06-2025,01-07-2025,
45,1414135,ΠΑΝΕΣ ΑΚΡΑΤΕΙΑΣ MR GRAND LARGE N3 12T,6.50,0.54,1414135_1.jpg,1,Πάνες Ακράτειας,τμχ,,masoutis,25-06-2025,01-07-2025,
46,3094307,BABYLINO SENSITIVE ECONOM Ν5+ 42T,9.95,0.24,3094307_1.jpg,0,Πάνες για Μωρά,τμχ,,masoutis,25-06-2025,01-07-2025,
46,2517498,BABYLINO SENSITIVE No4 ECON 50T,9.95,0.20,2517498_1.jpg,0,Πάνες για Μωρά,τμχ,,masoutis,25-06-2025,01-07-2025,
46,2517548,BABYLINO SENSITIVE No4+ ECON 46T,9.95,0.22,2517548_1.jpg,0,Πάνες για Μωρά,τμχ,,masoutis,25-06-2025,01-07-2025,
46,2517589,BABYLINO SENSITIVE No5 ECON 44T,9.95,0.23,2517589_1.jpg,0,Πάνες για Μωρά,τμχ,,masoutis,25-06-2025,01-07-2025,
46,2517464,BABYLINO SENSITIVE No3 ECON 4-9K 56T,9.95,0.18,2517464_1.jpg,0,Πάνες για Μωρά,τμχ,,masoutis,25-06-2025,01-07-2025,
47,2393239,ΜΩΡΟΜΑΝΤΗΛΑ MR GRAND ΧΑΜΟΜΗΛΙ 3Χ72Τ,2.69,0.01,2393239_1.jpg,1,Μωρομάντηλα,τμχ,,masoutis,25-06-2025,01-07-2025,
47,3824448,ΜΩΡΟΜΑΝΤΗΛΑ MR GRAND CALENDULA 100%ΒΑΜΒΑΚΙ 60Τ,1.20,0.02,3824448_1.jpg,1,Μωρομάντηλα,τμχ,,masoutis,25-06-2025,01-07-2025,
47,4022513,ΜΩΡΟΜΑΝΤΗΛΑ MR GRAND ALOE VERA 3Χ72Τ,2.36,0.01,4022513_1.jpg,1,Μωρομάντηλα,τμχ,,masoutis,25-06-2025,01-07-2025,
47,4081501,ΜΩΡΟΜΑΝΤΗΛΑ BABYCARE SENSITIVE PLUS ΑΝΤ/ΚΟ 3Χ54Τ,2.19,0.01,4081501_1.jpg,0,Μωρομάντηλα,τμχ,,masoutis,25-06-2025,01-07-2025,
48,3622065,AGNOTIS ΣΑΜΠΟΥΑΝ & ΑΦΡΟΛΟΥΤΡΟ 400ML,3.63,9.08,3622065_1.jpg,0,Σαμπουάν για Μωρά,lt,,masoutis,25-06-2025,01-07-2025,
49,2509214,ΣΚΥΛ/ΦΗ MR GRAND ΜΟΣΧΑΡΙ/ΚΑΡΟΤΑ 300ΓΡ,0.99,3.30,2509214_1.jpg,1,Τροφή για Σκύλους,kg,,masoutis,25-06-2025,01-07-2025,
49,2509206,ΣΚΥΛ/ΦΗ MR GRAND ΑΡΝΙ/ΠΑΤΣΑΣ 300ΓΡ,0.99,3.30,2509206_1.jpg,1,Τροφή για Σκύλους,kg,,masoutis,25-06-2025,01-07-2025,
49,2509222,ΣΚΥΛ/ΦΗ MR GRAND ΑΡΝΙ/ΣΥΚΩΤΙ 300ΓΡ,0.99,3.30,2509222_1.jpg,1,Τροφή για Σκύλους,kg,,masoutis,25-06-2025,01-07-2025,
